Team_Name,Pts_Scored,Pts_Al,Win,TDs,First_Sc,Second_Sc,Third_Sc,Fourth_Sc,First_Al,Second_Al,Third_Al,Fourth_Al,Off_Plys,Rush_Plys,Pass_Plys,Fumbles,Yds_Ply,Yds_Rush,Yds_Pass,Total_Yds_Gm,Total_Rush_Yds_Gm,Total_Pass_Yds_Gm,Yds_Ply_Al,Yds_Rush_Al,Yds_Pass_Al,Total_Yds_Gm_Al,Total_Rush_Yds_Gm_Al,Total_Pass_Yds_Gm_Al,Off_Plys_Al,Rush_Plys_Al,Pass_Plys_Al,Completion_Rate,Pass_Att,Pass_TDs,INTs,Sacks_Taken,Rush_TDs,Rush_Att,Pass_1Ds_Gm,Rush_1Ds_Gm,First_Ds_Gm,Third_Conv_Perc,Fourth_Conv_Perc,Sacks_Gm,INT_Gm,Fumbles_Caused,TO_Gm,FG_Att,FG_Perc_Comp,PAT_Att,PAT_Perc_Comp,Punts,Avg_Punt_Yds_Gm,Avg_Punt_Ret_Yds_Gm,Avg_Punt_Ret_Yds_Opp_Gm,Total_Punt_Ret_Yds_Gm,Total_Punt_Ret_Yds_Opp_Gm,Punt_Ret_TD,Punt_Ret_TD_Opp,Avg_Kick_Ret_Yds_Gm,Avg_Kick_Ret_Yds_Opp_Gm,Kick_Ret_TD_Opp,Kick_Ret_TD,Penalties,Penalty_Gm,Penalty_Yds_Gm,Playoff_app_5_yrs,Superbowl_Win,Draft_Pos,Week_Of_Szn,Perc_Pro_Bowl,Opp_Name,Year
Cardinals,9.0,31.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,10.0,7.0,14.0,49.0,11.0,34.0,0.0,4.8,3.6,6.5,237.0,40.0,197.0,4.8,4.7,8.7,510.0,137.0,373.0,72.0,29.0,43.0,0.5588235294117647,34.0,0.0,0.0,4.0,0.0,11.0,8.0,2.0,10.0,16.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0,5.0,47.6,8.0,5.67,8.0,17.0,0.0,0.0,39.0,0.0,0.0,0.0,5-35,5.0,35.0,3.0,0.0,1.0,8.0,1.0,Orleans,2019.0
Cardinals,25.0,28.0,0.0,3.0,7.0,0.0,7.0,11.0,7.0,14.0,7.0,0.0,50.0,23.0,24.0,0.0,7.1,6.7,10.0,357.0,153.0,204.0,7.1,3.3,8.6,411.0,101.0,310.0,69.0,31.0,37.0,0.7083333333333334,24.0,2.0,0.0,3.0,1.0,23.0,7.0,10.0,19.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,50.6,5.67,8.33,17.0,25.0,0.0,0.0,18.333333333333332,17.5,0.0,0.0,9-65,9.0,65.0,3.0,0.0,1.0,9.0,1.0,Francisco,2019.0
Cardinals,27.0,30.0,0.0,3.0,3.0,10.0,7.0,7.0,7.0,10.0,3.0,10.0,65.0,18.0,45.0,1.0,6.4,4.2,7.8,417.0,75.0,342.0,6.4,4.5,7.5,457.0,118.0,339.0,78.0,26.0,48.0,0.6222222222222222,45.0,3.0,1.0,2.0,0.0,18.0,14.0,4.0,20.0,10.0,66.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,52.7,2.0,4.5,2.0,9.0,0.0,0.0,21.5,17.0,0.0,0.0,11-87,11.0,87.0,3.0,0.0,1.0,10.0,1.0,Bay,2019.0
Cardinals,26.0,36.0,0.0,3.0,9.0,7.0,3.0,7.0,0.0,10.0,7.0,19.0,62.0,25.0,33.0,2.0,4.3,5.4,4.5,266.0,135.0,131.0,4.3,1.8,9.4,442.0,34.0,408.0,66.0,19.0,45.0,0.7272727272727273,33.0,2.0,0.0,4.0,1.0,25.0,9.0,9.0,21.0,30.0,100.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,0.6666666666666666,4.0,50.5,0.0,4.0,0.0,8.0,0.0,0.0,20.5,23.333333333333332,0.0,0.0,10-104,10.0,104.0,3.0,0.0,1.0,11.0,1.0,Francisco,2019.0
Cardinals,7.0,34.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,17.0,14.0,0.0,61.0,21.0,34.0,0.0,3.2,3.5,4.8,198.0,74.0,124.0,3.2,4.4,9.5,549.0,132.0,417.0,76.0,30.0,45.0,0.5588235294117647,34.0,0.0,1.0,6.0,1.0,21.0,9.0,2.0,13.0,15.0,50.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,7.0,44.4,5.0,6.0,5.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,2-7,2.0,7.0,3.0,0.0,1.0,13.0,1.0,Rams,2019.0
Cardinals,17.0,23.0,0.0,2.0,0.0,10.0,0.0,7.0,10.0,3.0,7.0,3.0,57.0,22.0,30.0,0.0,4.1,3.2,6.5,236.0,71.0,165.0,4.1,4.0,8.0,275.0,140.0,135.0,57.0,35.0,19.0,0.6666666666666666,30.0,2.0,3.0,5.0,0.0,22.0,11.0,5.0,17.0,36.0,33.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,54.7,29.0,43.0,29.0,86.0,0.0,1.0,22.666666666666668,12.0,0.0,0.0,7-75,7.0,75.0,3.0,0.0,1.0,14.0,1.0,SteelersPittsburgh,2019.0
Cardinals,38.0,24.0,1.0,5.0,7.0,14.0,7.0,10.0,0.0,10.0,7.0,7.0,60.0,35.0,25.0,0.0,7.4,6.5,8.8,445.0,226.0,219.0,7.4,6.6,5.7,393.0,152.0,241.0,67.0,23.0,43.0,0.76,25.0,1.0,1.0,0.0,4.0,35.0,11.0,14.0,26.0,50.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,39.5,-2.0,9.0,-2.0,9.0,0.0,0.0,20.25,16.75,0.0,0.0,5-34,5.0,34.0,3.0,0.0,1.0,15.0,1.0,BrownsCleveland,2019.0
Cardinals,27.0,13.0,1.0,3.0,7.0,10.0,3.0,7.0,7.0,0.0,0.0,6.0,69.0,40.0,27.0,0.0,6.0,6.3,6.2,412.0,253.0,159.0,6.0,4.5,5.5,224.0,91.0,133.0,56.0,20.0,31.0,0.5555555555555556,27.0,1.0,0.0,2.0,2.0,40.0,8.0,12.0,21.0,33.0,100.0,5.0,0.0,1.0,1.0,3.0,0.6666666666666666,3.0,1.0,6.0,42.8,8.0,11.5,40.0,23.0,0.0,0.0,22.5,16.5,0.0,0.0,5-47,5.0,47.0,3.0,0.0,1.0,16.0,1.0,SeahawksSeattle,2019.0
Cardinals,24.0,31.0,0.0,3.0,7.0,3.0,7.0,7.0,3.0,14.0,0.0,14.0,61.0,17.0,43.0,3.0,6.4,4.2,7.6,393.0,71.0,322.0,6.4,3.4,7.1,424.0,113.0,311.0,79.0,33.0,45.0,0.627906976744186,43.0,2.0,2.0,1.0,1.0,17.0,13.0,5.0,22.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,50.3,0.0,9.0,0.0,18.0,0.0,0.0,22.666666666666668,30.0,0.0,0.0,8-63,8.0,63.0,3.0,0.0,1.0,17.0,1.0,Rams,2019.0
Chargers,30.0,24.0,1.0,4.0,7.0,10.0,7.0,0.0,0.0,6.0,10.0,8.0,59.0,21.0,34.0,1.0,7.4,6.0,9.8,435.0,125.0,310.0,7.4,6.2,7.0,376.0,203.0,173.0,62.0,33.0,27.0,0.7352941176470589,34.0,3.0,1.0,4.0,1.0,21.0,14.0,9.0,25.0,63.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,49.0,0.0,5.0,0.0,5.0,0.0,0.0,43.0,22.0,0.0,0.0,3-20,3.0,20.0,2.0,0.0,28.0,1.0,0.07547169811320754,ColtsIndianapolis,2019.0
Chargers,10.0,13.0,0.0,1.0,7.0,3.0,0.0,0.0,6.0,0.0,0.0,7.0,62.0,25.0,36.0,1.0,6.8,5.5,8.1,424.0,137.0,287.0,6.8,3.4,8.2,339.0,94.0,245.0,58.0,28.0,30.0,0.5833333333333334,36.0,0.0,1.0,1.0,1.0,25.0,13.0,6.0,21.0,46.0,0.0,0.0,2.0,0.0,2.0,3.0,0.3333333333333333,1.0,1.0,4.0,50.5,0.0,8.5,0.0,17.0,0.0,0.0,23.5,0.0,0.0,0.0,9-70,9.0,70.0,2.0,0.0,28.0,2.0,0.07547169811320754,LionsDetroit,2019.0
Chargers,20.0,27.0,0.0,2.0,7.0,10.0,0.0,3.0,0.0,7.0,14.0,6.0,69.0,18.0,46.0,1.0,5.3,4.1,6.9,366.0,73.0,293.0,5.3,2.1,10.3,376.0,39.0,337.0,55.0,19.0,34.0,0.6739130434782609,46.0,2.0,0.0,5.0,0.0,18.0,17.0,3.0,22.0,33.0,66.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,48.2,-0.5,17.0,-1.0,34.0,0.0,0.0,23.0,0.0,0.0,0.0,7-69,7.0,69.0,2.0,0.0,28.0,3.0,0.07547169811320754,TexansHouston,2019.0
Chargers,30.0,10.0,1.0,3.0,10.0,7.0,3.0,10.0,7.0,3.0,0.0,0.0,65.0,33.0,31.0,0.0,6.0,2.4,10.2,390.0,79.0,311.0,6.0,4.0,7.5,233.0,72.0,161.0,47.0,18.0,24.0,0.8064516129032258,31.0,2.0,0.0,1.0,1.0,33.0,16.0,6.0,24.0,61.0,0.0,5.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,12.0,22.4,0.0,0.0,10-89,10.0,89.0,2.0,0.0,28.0,4.0,0.07547169811320754,DolphinsMiami,2019.0
Chargers,13.0,20.0,0.0,0.0,0.0,0.0,7.0,6.0,14.0,3.0,0.0,3.0,64.0,16.0,48.0,1.0,3.8,2.2,4.4,246.0,35.0,211.0,3.8,6.0,9.1,350.0,191.0,159.0,55.0,32.0,20.0,0.6666666666666666,48.0,0.0,2.0,0.0,0.0,16.0,14.0,0.0,19.0,30.0,0.0,3.0,1.0,1.0,2.0,3.0,0.6666666666666666,1.0,1.0,5.0,46.4,34.5,5.5,69.0,22.0,1.0,0.0,21.666666666666668,0.0,0.0,0.0,4-43,4.0,43.0,2.0,0.0,28.0,5.0,0.07547169811320754,BroncosDenver,2019.0
Chargers,17.0,24.0,0.0,2.0,0.0,0.0,0.0,17.0,14.0,7.0,3.0,0.0,59.0,14.0,44.0,1.0,5.9,2.3,7.3,348.0,32.0,316.0,5.9,3.4,6.6,256.0,124.0,132.0,56.0,36.0,20.0,0.5909090909090909,44.0,2.0,2.0,1.0,0.0,14.0,18.0,2.0,23.0,58.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,42.7,7.0,7.0,7.0,14.0,0.0,0.0,24.25,9.0,0.0,0.0,8-74,8.0,74.0,2.0,0.0,28.0,6.0,0.07547169811320754,SteelersPittsburgh,2019.0
Chargers,20.0,23.0,0.0,2.0,3.0,7.0,0.0,10.0,3.0,7.0,0.0,13.0,60.0,21.0,38.0,1.0,6.1,1.9,8.7,365.0,39.0,326.0,6.1,3.3,10.8,403.0,97.0,306.0,61.0,29.0,30.0,0.631578947368421,38.0,2.0,0.0,1.0,0.0,21.0,19.0,2.0,24.0,54.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,46.5,0.0,14.0,0.0,14.0,0.0,0.0,8.0,23.0,0.0,0.0,4-29,4.0,29.0,2.0,0.0,28.0,7.0,0.07547169811320754,TitansTennessee,2019.0
Chargers,17.0,16.0,1.0,2.0,0.0,7.0,3.0,7.0,0.0,9.0,7.0,0.0,42.0,12.0,29.0,0.0,5.5,3.0,6.9,231.0,36.0,195.0,5.5,4.3,7.2,388.0,162.0,226.0,77.0,38.0,35.0,0.6551724137931034,29.0,1.0,1.0,1.0,1.0,12.0,8.0,2.0,11.0,20.0,0.0,4.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,5.0,53.8,0.0,10.0,0.0,50.0,0.0,0.0,20.0,27.25,0.0,0.0,8-53,8.0,53.0,2.0,0.0,28.0,8.0,0.07547169811320754,BearsChicago,2019.0
Chargers,26.0,11.0,1.0,2.0,6.0,3.0,10.0,7.0,0.0,0.0,3.0,8.0,68.0,38.0,28.0,0.0,6.5,4.2,10.5,442.0,159.0,283.0,6.5,4.1,4.6,184.0,45.0,139.0,49.0,11.0,35.0,0.75,28.0,0.0,0.0,2.0,2.0,38.0,13.0,11.0,24.0,45.0,100.0,3.0,0.0,0.0,0.0,5.0,0.8,2.0,1.0,1.0,38.0,0.5,0.0,1.0,0.0,0.0,0.0,17.0,24.6,0.0,0.0,5-45,5.0,45.0,2.0,0.0,28.0,9.0,0.07547169811320754,Bay,2019.0
Chargers,24.0,26.0,0.0,3.0,0.0,14.0,3.0,7.0,10.0,7.0,3.0,6.0,66.0,30.0,31.0,0.0,4.8,4.9,6.7,315.0,146.0,169.0,4.8,3.7,7.0,278.0,78.0,200.0,55.0,21.0,31.0,0.5483870967741935,31.0,2.0,3.0,5.0,1.0,30.0,11.0,10.0,26.0,30.0,50.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,43.3,6.33,5.5,19.0,11.0,0.0,0.0,17.333333333333332,18.8,0.0,0.0,8-70,8.0,70.0,2.0,0.0,28.0,10.0,0.07547169811320754,RaidersOakland,2019.0
Chargers,17.0,24.0,0.0,1.0,3.0,6.0,8.0,0.0,0.0,10.0,14.0,0.0,73.0,19.0,52.0,0.0,6.0,4.9,6.8,438.0,93.0,345.0,6.0,4.8,5.7,310.0,130.0,180.0,60.0,27.0,32.0,0.5384615384615384,52.0,1.0,4.0,2.0,0.0,19.0,14.0,6.0,23.0,33.0,100.0,1.0,1.0,0.0,1.0,4.0,0.75,0.0,0.0,3.0,47.7,0.0,5.5,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,9-60,9.0,60.0,2.0,0.0,28.0,11.0,0.07547169811320754,City,2019.0
Chargers,20.0,23.0,0.0,2.0,0.0,10.0,0.0,10.0,14.0,3.0,0.0,6.0,61.0,29.0,29.0,1.0,5.9,4.0,9.1,359.0,115.0,244.0,5.9,3.4,4.8,218.0,84.0,134.0,53.0,25.0,28.0,0.6896551724137931,29.0,2.0,1.0,3.0,0.0,29.0,11.0,5.0,17.0,33.0,100.0,0.0,1.0,0.0,1.0,3.0,0.6666666666666666,2.0,1.0,4.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,7-82,7.0,82.0,2.0,0.0,28.0,13.0,0.07547169811320754,BroncosDenver,2019.0
Chargers,45.0,10.0,1.0,6.0,7.0,17.0,14.0,7.0,3.0,0.0,7.0,0.0,58.0,30.0,27.0,0.0,9.1,6.5,12.6,525.0,195.0,330.0,9.1,3.8,4.5,252.0,88.0,164.0,63.0,23.0,38.0,0.7037037037037037,27.0,4.0,0.0,1.0,2.0,30.0,11.0,13.0,27.0,75.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,2.0,52.0,0.5,1.0,1.0,1.0,0.0,0.0,20.333333333333332,18.5,0.0,0.0,6-65,6.0,65.0,2.0,0.0,28.0,14.0,0.07547169811320754,JaguarsJacksonville,2019.0
Chargers,10.0,39.0,0.0,1.0,3.0,7.0,0.0,0.0,6.0,13.0,6.0,14.0,61.0,19.0,39.0,4.0,5.7,3.3,7.9,345.0,62.0,283.0,5.7,3.7,8.3,344.0,137.0,207.0,62.0,37.0,25.0,0.717948717948718,39.0,1.0,3.0,3.0,0.0,19.0,14.0,3.0,17.0,54.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,0.0,0.0,5-48,5.0,48.0,2.0,0.0,28.0,15.0,0.07547169811320754,VikingsMinnesota,2019.0
Chargers,17.0,24.0,0.0,2.0,0.0,7.0,7.0,3.0,7.0,7.0,7.0,3.0,56.0,16.0,39.0,0.0,5.1,1.2,7.2,284.0,19.0,265.0,5.1,3.4,9.7,366.0,99.0,267.0,62.0,29.0,30.0,0.6923076923076923,39.0,0.0,0.0,1.0,2.0,16.0,13.0,4.0,21.0,27.0,100.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,47.5,7.0,19.0,21.0,41.0,0.0,0.0,24.333333333333332,25.5,0.0,0.0,2-15,2.0,15.0,2.0,0.0,28.0,16.0,0.07547169811320754,RaidersOakland,2019.0
Chargers,21.0,31.0,0.0,3.0,0.0,7.0,7.0,7.0,3.0,7.0,14.0,7.0,74.0,25.0,46.0,0.0,4.9,4.3,6.1,366.0,108.0,258.0,4.9,7.0,7.0,336.0,162.0,174.0,48.0,23.0,25.0,0.6739130434782609,46.0,2.0,2.0,3.0,1.0,25.0,14.0,8.0,25.0,53.0,50.0,0.0,1.0,0.0,1.0,0.0,,3.0,1.0,3.0,44.7,0.0,0.0,0.0,21.0,0.0,0.0,19.8,58.5,1.0,0.0,8-40,8.0,40.0,2.0,0.0,28.0,17.0,0.07547169811320754,City,2019.0
Chiefs,40.0,26.0,1.0,4.0,17.0,6.0,7.0,10.0,7.0,6.0,0.0,13.0,60.0,26.0,34.0,0.0,8.2,4.3,11.1,491.0,113.0,378.0,8.2,5.1,10.6,428.0,81.0,347.0,50.0,16.0,33.0,0.7352941176470589,34.0,3.0,0.0,0.0,1.0,26.0,13.0,9.0,24.0,50.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,19.0,0.0,0.0,5-55,5.0,55.0,6.0,0.0,56.0,1.0,0.07547169811320754,JaguarsJacksonville,2019.0
Chiefs,28.0,10.0,1.0,4.0,0.0,28.0,0.0,0.0,10.0,0.0,0.0,0.0,68.0,22.0,44.0,1.0,6.9,1.4,10.1,467.0,31.0,436.0,6.9,6.8,5.2,307.0,129.0,178.0,60.0,19.0,38.0,0.6818181818181818,44.0,4.0,0.0,2.0,0.0,22.0,18.0,2.0,24.0,57.0,0.0,3.0,2.0,0.0,2.0,0.0,,4.0,1.0,5.0,39.2,12.8,5.0,48.0,10.0,0.0,0.0,18.5,30.0,0.0,0.0,10-114,10.0,114.0,6.0,0.0,56.0,2.0,0.07547169811320754,RaidersOakland,2019.0
Chiefs,33.0,28.0,1.0,4.0,0.0,23.0,7.0,3.0,6.0,0.0,7.0,15.0,63.0,25.0,37.0,0.0,8.0,5.6,10.1,503.0,140.0,363.0,8.0,6.3,6.2,452.0,203.0,249.0,78.0,32.0,43.0,0.7297297297297297,37.0,3.0,0.0,1.0,1.0,25.0,14.0,9.0,27.0,55.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.75,2.0,44.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,4-31,4.0,31.0,6.0,0.0,56.0,3.0,0.07547169811320754,RavensBaltimore,2019.0
Chiefs,34.0,30.0,1.0,3.0,0.0,13.0,7.0,14.0,10.0,3.0,10.0,7.0,67.0,25.0,42.0,3.0,6.5,4.9,7.5,438.0,123.0,315.0,6.5,5.3,8.6,447.0,186.0,261.0,73.0,35.0,34.0,0.5714285714285714,42.0,0.0,0.0,0.0,3.0,25.0,16.0,8.0,29.0,44.0,100.0,4.0,0.0,2.0,2.0,3.0,0.6666666666666666,4.0,1.0,2.0,45.5,1.5,-1.0,3.0,-1.0,0.0,0.0,23.666666666666668,14.5,0.0,0.0,7-51,7.0,51.0,6.0,0.0,56.0,4.0,0.07547169811320754,LionsDetroit,2019.0
Chiefs,13.0,19.0,0.0,1.0,3.0,7.0,0.0,3.0,7.0,6.0,0.0,6.0,57.0,14.0,39.0,1.0,5.7,2.6,8.2,324.0,36.0,288.0,5.7,4.0,5.2,331.0,180.0,151.0,74.0,45.0,29.0,0.5641025641025641,39.0,1.0,0.0,4.0,0.0,14.0,12.0,3.0,18.0,33.0,50.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,38.8,0.5,0.0,1.0,0.0,0.0,0.0,22.0,24.0,0.0,0.0,11-125,11.0,125.0,6.0,0.0,56.0,5.0,0.07547169811320754,ColtsIndianapolis,2019.0
Chiefs,24.0,31.0,0.0,3.0,17.0,0.0,7.0,0.0,3.0,20.0,0.0,8.0,47.0,11.0,35.0,1.0,6.6,4.8,7.8,309.0,53.0,256.0,6.6,4.7,6.7,472.0,192.0,280.0,83.0,41.0,42.0,0.5428571428571428,35.0,3.0,1.0,1.0,0.0,11.0,11.0,5.0,20.0,50.0,0.0,0.0,2.0,1.0,3.0,2.0,0.5,3.0,1.0,2.0,59.5,0.0,0.0,0.0,10.0,0.0,0.0,21.0,20.0,0.0,0.0,11-79,11.0,79.0,6.0,0.0,56.0,6.0,0.07547169811320754,TexansHouston,2019.0
Chiefs,30.0,6.0,1.0,2.0,10.0,10.0,7.0,3.0,6.0,0.0,0.0,0.0,58.0,27.0,30.0,0.0,4.7,3.0,6.4,271.0,80.0,191.0,4.7,3.4,6.3,205.0,71.0,134.0,64.0,21.0,34.0,0.6666666666666666,30.0,2.0,0.0,1.0,0.0,27.0,7.0,5.0,14.0,33.0,100.0,9.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,44.3,20.335,1.5,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6-46,6.0,46.0,6.0,0.0,56.0,7.0,0.07547169811320754,BroncosDenver,2019.0
Chiefs,24.0,31.0,0.0,3.0,0.0,17.0,0.0,7.0,14.0,0.0,3.0,14.0,58.0,20.0,36.0,1.0,5.8,4.4,7.4,337.0,88.0,249.0,5.8,4.5,9.2,374.0,118.0,256.0,64.0,26.0,33.0,0.6666666666666666,36.0,2.0,0.0,2.0,1.0,20.0,16.0,4.0,21.0,54.0,0.0,5.0,0.0,0.0,0.0,2.0,0.5,3.0,1.0,3.0,51.3,18.0,0.0,18.0,0.0,0.0,0.0,23.75,16.0,0.0,0.0,3-30,3.0,30.0,6.0,0.0,56.0,8.0,0.07547169811320754,Bay,2019.0
Chiefs,26.0,23.0,1.0,2.0,7.0,3.0,10.0,6.0,7.0,3.0,6.0,7.0,58.0,18.0,35.0,1.0,6.5,8.2,7.9,377.0,147.0,230.0,6.5,3.6,5.8,308.0,96.0,212.0,66.0,27.0,38.0,0.7142857142857143,35.0,1.0,0.0,5.0,1.0,18.0,15.0,2.0,17.0,30.0,100.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,5.0,50.2,8.5,5.8,17.0,29.0,0.0,0.0,25.25,0.0,0.0,0.0,4-25,4.0,25.0,6.0,0.0,56.0,9.0,0.07547169811320754,VikingsMinnesota,2019.0
Chiefs,32.0,35.0,0.0,3.0,10.0,3.0,9.0,10.0,0.0,13.0,7.0,15.0,78.0,25.0,51.0,1.0,6.8,3.9,8.7,530.0,97.0,433.0,6.8,8.7,9.5,371.0,225.0,146.0,49.0,26.0,19.0,0.7058823529411765,51.0,3.0,0.0,2.0,0.0,25.0,20.0,6.0,28.0,50.0,50.0,4.0,0.0,1.0,1.0,5.0,0.8,3.0,0.6666666666666666,1.0,26.0,5.0,0.0,5.0,0.0,0.0,0.0,22.5,15.333333333333334,0.0,0.0,9-80,9.0,80.0,6.0,0.0,56.0,10.0,0.07547169811320754,TitansTennessee,2019.0
Chiefs,24.0,17.0,1.0,3.0,0.0,10.0,14.0,0.0,3.0,6.0,8.0,0.0,60.0,27.0,32.0,0.0,5.2,4.8,5.7,310.0,130.0,180.0,5.2,4.9,6.8,438.0,93.0,345.0,73.0,19.0,52.0,0.59375,32.0,1.0,1.0,1.0,2.0,27.0,9.0,7.0,18.0,46.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,3.0,1.0,6.0,40.0,11.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8-102,8.0,102.0,6.0,0.0,56.0,11.0,0.07547169811320754,Chargers,2019.0
Chiefs,40.0,9.0,1.0,4.0,7.0,14.0,10.0,9.0,0.0,0.0,0.0,9.0,59.0,29.0,29.0,0.0,4.4,3.3,6.0,259.0,96.0,163.0,4.4,4.9,7.4,332.0,122.0,210.0,57.0,25.0,30.0,0.5172413793103449,29.0,1.0,0.0,1.0,3.0,29.0,10.0,8.0,22.0,63.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,41.5,0.0,3.0,0.0,3.0,0.0,0.0,23.0,18.4,0.0,0.0,0-0,0.0,0.0,6.0,0.0,56.0,13.0,0.07547169811320754,RaidersOakland,2019.0
Chiefs,23.0,16.0,1.0,2.0,3.0,17.0,3.0,0.0,7.0,0.0,6.0,3.0,70.0,29.0,40.0,1.0,4.9,2.6,7.1,346.0,75.0,271.0,4.9,4.3,5.5,278.0,94.0,184.0,62.0,22.0,37.0,0.65,40.0,1.0,1.0,1.0,1.0,29.0,13.0,3.0,20.0,31.0,100.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,43.7,6.67,0.0,20.0,0.0,0.0,0.0,24.333333333333332,19.4,0.0,0.0,10-136,10.0,136.0,6.0,0.0,56.0,14.0,0.07547169811320754,England,2019.0
Chiefs,23.0,3.0,1.0,2.0,6.0,9.0,8.0,0.0,0.0,3.0,0.0,0.0,62.0,25.0,34.0,0.0,6.8,3.7,10.0,419.0,92.0,327.0,6.8,3.5,5.2,251.0,52.0,199.0,57.0,15.0,40.0,0.7941176470588235,34.0,2.0,1.0,3.0,0.0,25.0,17.0,7.0,27.0,54.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,39.5,-1.0,8.0,-2.0,8.0,0.0,0.0,20.0,25.0,0.0,0.0,5-45,5.0,45.0,6.0,0.0,56.0,15.0,0.07547169811320754,BroncosDenver,2019.0
Chiefs,26.0,3.0,1.0,3.0,7.0,10.0,0.0,9.0,0.0,0.0,3.0,0.0,63.0,29.0,33.0,0.0,5.6,3.7,7.6,350.0,106.0,244.0,5.6,4.6,4.6,234.0,101.0,133.0,59.0,22.0,34.0,0.696969696969697,33.0,2.0,0.0,1.0,1.0,29.0,15.0,6.0,25.0,54.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.6666666666666666,2.0,46.5,5.0,9.0,10.0,18.0,0.0,0.0,28.5,18.5,0.0,0.0,9-71,9.0,71.0,6.0,0.0,56.0,16.0,0.07547169811320754,BearsChicago,2019.0
Chiefs,31.0,21.0,1.0,3.0,3.0,7.0,14.0,7.0,0.0,7.0,7.0,7.0,48.0,23.0,25.0,0.0,7.0,7.0,7.0,336.0,162.0,174.0,7.0,4.3,6.1,366.0,108.0,258.0,74.0,25.0,46.0,0.64,25.0,1.0,1.0,0.0,2.0,23.0,5.0,9.0,16.0,70.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,51.5,7.0,0.0,21.0,0.0,0.0,0.0,58.5,19.8,0.0,1.0,5-39,5.0,39.0,6.0,0.0,56.0,17.0,0.07547169811320754,Chargers,2019.0
Chiefs,51.0,31.0,1.0,7.0,0.0,28.0,13.0,10.0,21.0,3.0,7.0,0.0,57.0,21.0,35.0,1.0,7.6,5.6,9.2,434.0,118.0,316.0,7.6,4.5,7.5,442.0,94.0,348.0,78.0,21.0,52.0,0.6571428571428571,35.0,5.0,0.0,1.0,2.0,21.0,16.0,9.0,29.0,25.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,0.8571428571428571,3.0,41.0,0.5,5.5,1.0,11.0,0.0,0.0,23.666666666666668,17.0,0.0,0.0,4-37,4.0,37.0,6.0,0.0,56.0,19.0,0.07547169811320754,TexansHouston,2019.0
